postal_code,county,ZHVI
52065,Delaware County,245951.0
16935,Tioga County,228619.0
4435,Penobscot County,207674.0
93668,Fresno County,273265.0
75853,Anderson County,224421.0
92268,San Bernardino County,502327.0
43451,Wood County,202828.0
21711,Washington County,284898.0
66528,Osage County,174569.0
5251,Bennington County,685367.0
47357,Wayne County,170327.0
24072,Floyd County,210454.0
48856,Gratiot County,111402.0
56357,Benton County,328701.0
6796,Litchfield County,677452.0
51571,Mills County,261026.0
49958,Houghton County,152414.0
61733,Tazewell County,160043.0
4622,Washington County,158271.0
50522,Kossuth County,90263.0
55367,Carver County,361012.0
38452,Wayne County,198889.0
5361,Windham County,353700.0
77650,Galveston County,503128.0
97843,Morrow County,394159.0
67831,Clark County,76139.0
61847,Champaign County,160868.0
49279,Lenawee County,224088.0
28649,Wilkes County,185702.0
73053,Caddo County,138803.0
25260,Mason County,76478.0
81091,Las Animas County,272830.0
45362,Darke County,265203.0
59483,Cascade County,355836.0
50482,Cerro Gordo County,234431.0
39326,Kemper County,147746.0
22847,Shenandoah County,293494.0
66526,Wabaunsee County,234008.0
43963,Jefferson County,112277.0
25565,Boone County,62708.0
38258,Carroll County,100294.0
54418,Langlade County,173915.0
40145,Breckinridge County,151185.0
28611,Caldwell County,155370.0
37391,Polk County,203832.0
52341,Linn County,347145.0
81656,Pitkin County,3819809.0
97109,Washington County,694879.0
27919,Perquimans County,208723.0
23039,Goochland County,449909.0
56556,Polk County,170133.0
43802,Muskingum County,188148.0
27876,Northampton County,84537.0
61572,Knox County,113876.0
72003,Arkansas County,145083.0
66865,Lyon County,227391.0
64770,Henry County,203415.0
41722,Knott County,77046.0
39336,Newton County,107611.0
68758,Madison County,155056.0
57276,Brookings County,239992.0
96140,Placer County,1263219.0
58718,Ward County,352301.0
36482,Clarke County,94369.0
67035,Kingman County,129389.0
76621,Hill County,220645.0
15961,Indiana County,173282.0
97435,Douglas County,298695.0
12914,Franklin County,116329.0
44841,Seneca County,163271.0
54527,Ashland County,94666.0
42339,Muhlenberg County,108664.0
54763,Dunn County,186270.0
12502,Columbia County,465803.0
44804,Hancock County,191051.0
27847,Bertie County,68200.0
61770,McLean County,123678.0
47235,Jackson County,200719.0
38647,Benton County,131839.0
20628,Saint Marys County,455108.0
8720,Monmouth County,798113.0
73654,Dewey County,128095.0
65470,Laclede County,251791.0
12970,Franklin County,238926.0
52147,Fayette County,163030.0
23156,King and Queen County,219987.0
97632,Klamath County,259838.0
13158,Cortland County,154180.0
40442,Lincoln County,135122.0
28718,Transylvania County,310322.0
13303,Oneida County,248933.0
72773,Madison County,198959.0
51027,Sioux County,205165.0
97410,Douglas County,436423.0
4547,Knox County,350256.0
47521,Dubois County,260905.0
54234,Door County,367322.0
97326,Lincoln County,465761.0
70453,Saint Helena Parish,182163.0
97846,Wallowa County,493352.0
25252,Jackson County,135011.0
97534,Josephine County,241801.0
14143,Genesee County,202343.0
47162,Clark County,188448.0
97021,Wasco County,395308.0
23306,Accomack County,258248.0
62985,Johnson County,152162.0
50232,Jasper County,159967.0
53922,Dodge County,263187.0
72055,Arkansas County,121381.0
74428,Muskogee County,150347.0
97633,Klamath County,270442.0
12733,Sullivan County,318335.0
98649,Cowlitz County,539805.0
54836,Douglas County,279624.0
62031,Jersey County,105881.0
61349,Bureau County,117097.0
35548,Marion County,87086.0
26865,Hampshire County,247660.0
68633,Dodge County,191159.0
59027,Park County,827903.0
39152,Smith County,127994.0
62461,Effingham County,193238.0
72080,Conway County,122031.0
17229,Fulton County,168487.0
63559,Adair County,147598.0
36346,Coffee County,157764.0
46374,Starke County,183845.0
16112,Lawrence County,128663.0
65463,Laclede County,197327.0
52620,Van Buren County,126298.0
65739,Taney County,448558.0
55713,Saint Louis County,92479.0
72036,Monroe County,21700.0
28909,Clay County,234946.0
56756,Roseau County,195070.0
57216,Grant County,258288.0
59925,Flathead County,721715.0
74824,Lincoln County,171943.0
47955,Montgomery County,153357.0
50604,Butler County,168356.0
13682,Jefferson County,206285.0
18321,Monroe County,290465.0
65680,Taney County,213025.0
60918,Iroquois County,94275.0
58228,Grand Forks County,155966.0
15030,Allegheny County,95739.0
83615,Valley County,567523.0
3226,Belknap County,579428.0
66080,Franklin County,188802.0
14555,Wayne County,240681.0
15865,Jefferson County,72534.0
10922,Orange County,438740.0
26377,Wetzel County,71563.0
5675,Orange County,265331.0
36752,Lowndes County,162560.0
16405,Warren County,133695.0
18821,Susquehanna County,150292.0
78833,Real County,131141.0
12032,Fulton County,189971.0
68348,Johnson County,214069.0
54875,Washburn County,199151.0
63781,Bollinger County,154998.0
4664,Hancock County,306714.0
26273,Randolph County,88288.0
37301,Grundy County,158556.0
43767,Muskingum County,241069.0
24374,Wythe County,130068.0
4434,Penobscot County,217804.0
94963,Marin County,1546870.0
59070,Carbon County,521054.0
71752,Columbia County,79091.0
65567,Camden County,174732.0
79343,Crosby County,87704.0
12481,Ulster County,445078.0
77482,Matagorda County,243854.0
36471,Monroe County,101337.0
19453,Montgomery County,228461.0
83228,Franklin County,425380.0
31035,Washington County,111783.0
72579,Independence County,147877.0
3227,Carroll County,470609.0
76636,Hill County,308923.0
39647,Franklin County,171252.0
75838,Freestone County,220655.0
47515,Perry County,209051.0
79561,Fisher County,131709.0
61814,Vermilion County,139738.0
43152,Hocking County,206754.0
67425,Ellsworth County,158632.0
95345,Mariposa County,
63437,Shelby County,106765.0
87936,Dona Ana County,168488.0
4438,Waldo County,249385.0
70729,West Baton Rouge Parish,216367.0
74427,Cherokee County,189068.0
26610,Nicholas County,71900.0
83629,Boise County,487335.0
53577,Sauk County,234590.0
14878,Schuyler County,217156.0
87024,Sandoval County,314111.0
71070,Natchitoches Parish,108208.0
45685,Gallia County,164436.0
13028,Oswego County,188498.0
60959,Ford County,77607.0
27957,Bertie County,274147.0
71028,Bienville Parish,48956.0
44887,Crawford County,159091.0
22972,Orange County,346424.0
51238,Sioux County,195830.0
13802,Broome County,194616.0
30137,Bartow County,293794.0
62611,Cass County,135186.0
3779,Grafton County,321017.0
74552,Haskell County,154784.0
4945,Somerset County,130094.0
29145,Newberry County,155886.0
84662,Sanpete County,377059.0
80515,Larimer County,479921.0
61319,Livingston County,136994.0
54895,Rusk County,212257.0
62426,Clay County,89522.0
62086,Bond County,101489.0
61039,Stephenson County,139090.0
38859,Prentiss County,111242.0
62474,Clark County,75499.0
59030,Park County,767866.0
65059,Callaway County,237413.0
12719,Sullivan County,356597.0
72623,Baxter County,228660.0
36578,Baldwin County,294727.0
62545,Sangamon County,183102.0
44454,Mahoning County,178461.0
53911,Columbia County,328782.0
62087,Madison County,80635.0
29439,Charleston County,1347725.0
46730,De Kalb County,263186.0
26852,Hampshire County,184447.0
53554,Grant County,180646.0
62063,Jersey County,171515.0
48761,Ogemaw County,115307.0
87412,Rio Arriba County,202744.0
67470,Saline County,226882.0
84001,Duchesne County,375424.0
15475,Fayette County,40974.0
75669,Panola County,196560.0
47564,Pike County,185477.0
61913,Douglas County,107628.0
78963,Fayette County,489219.0
15427,Washington County,93090.0
65555,Texas County,176593.0
84082,Wasatch County,745282.0
27314,Caswell County,271737.0
56343,Douglas County,243202.0
16362,Venango County,148741.0
95955,Colusa County,277597.0
13752,Delaware County,247416.0
47575,Dubois County,276569.0
35571,Franklin County,120719.0
62241,Randolph County,127530.0
5075,Orange County,390493.0
35651,Lawrence County,181031.0
52249,Benton County,177425.0
21778,Frederick County,398329.0
13072,Madison County,123022.0
67001,Sedgwick County,336348.0
24599,Buckingham County,178897.0
8241,Atlantic County,370717.0
61322,Bureau County,50309.0
32427,Washington County,149507.0
26411,Doddridge County,158869.0
3837,Belknap County,441740.0
81146,Alamosa County,289161.0
62555,Christian County,145551.0
94973,Marin County,1236378.0
47980,White County,173278.0
49248,Lenawee County,177452.0
57012,McCook County,285824.0
73951,Texas County,130560.0
56579,Wilkin County,239639.0
5077,Orange County,300391.0
77046,Harris County,334189.0
58576,McLean County,178179.0
51058,O Brien County,97193.0
49947,Ontonagon County,230748.0
81023,Pueblo County,396273.0
95528,Humboldt County,463160.0
10546,Westchester County,851440.0
70528,Iberia Parish,110547.0
96065,Shasta County,252915.0
31790,Turner County,133433.0
23076,Mathews County,350402.0
81022,Pueblo County,266296.0
5770,Addison County,363557.0
60604,Cook County,452732.0
15225,Allegheny County,156848.0
12046,Albany County,280313.0
91008,Los Angeles County,1722610.0
22654,Frederick County,346523.0
11569,Nassau County,1139987.0
30446,Screven County,161632.0
42140,Monroe County,103711.0
63626,Washington County,238545.0
41777,Leslie County,63667.0
2659,Barnstable County,909537.0
54659,Jackson County,145252.0
54962,Waupaca County,179625.0
25567,Lincoln County,114692.0
55018,Goodhue County,439729.0
94514,Contra Costa County,913933.0
42215,Christian County,226217.0
47859,Parke County,172095.0
47431,Owen County,194149.0
62367,McDonough County,105540.0
4939,Penobscot County,146746.0
2534,Barnstable County,811849.0
95547,Humboldt County,615329.0
45898,Van Wert County,128863.0
17006,Perry County,145461.0
54813,Washburn County,213484.0
10501,Westchester County,671754.0
15018,Westmoreland County,77737.0
49675,Manistee County,286934.0
42451,Henderson County,90635.0
78827,Dimmit County,105697.0
12086,Fulton County,228185.0
68733,Dixon County,144397.0
98850,Douglas County,400828.0
23959,Charlotte County,163373.0
65264,Audrain County,179464.0
49130,Cass County,302153.0
3886,Carroll County,330883.0
89007,Clark County,371339.0
23071,Middlesex County,361556.0
38241,Weakley County,148536.0
11509,Nassau County,1376633.0
45348,Darke County,293420.0
80833,Lincoln County,318125.0
85645,Pima County,229207.0
50540,Pocahontas County,98329.0
64688,Livingston County,161587.0
11972,Suffolk County,766714.0
61442,Mercer County,64374.0
54529,Oneida County,296871.0
64164,Platte County,397451.0
48468,Huron County,144119.0
68624,Butler County,173676.0
36751,Clarke County,82188.0
2199,Suffolk County,4258249.0
45168,Brown County,180570.0
54480,Taylor County,164008.0
63436,Ralls County,169322.0
57048,McCook County,329736.0
48454,Sanilac County,163016.0
73859,Dewey County,120241.0
45851,Paulding County,158913.0
97452,Lane County,411036.0
62460,Lawrence County,62145.0
43348,Logan County,153469.0
96048,Trinity County,
25502,Mason County,120729.0
7935,Morris County,906035.0
55324,Meeker County,343168.0
23022,Fluvanna County,192690.0
73832,Ellis County,108941.0
64635,Livingston County,164872.0
4450,Penobscot County,222614.0
51439,Crawford County,100966.0
67441,Dickinson County,117318.0
49613,Manistee County,293319.0
17855,Union County,217616.0
80821,Lincoln County,205937.0
63633,Reynolds County,145420.0
75437,Hopkins County,241088.0
13616,Jefferson County,195706.0
22640,Rappahannock County,542100.0
40949,Knox County,116923.0
58579,McLean County,222042.0
61041,Jo Daviess County,105444.0
46156,Rush County,173497.0
54759,Pepin County,222752.0
5042,Caledonia County,261123.0
13607,Jefferson County,182634.0
41630,Floyd County,47605.0
56028,Le Sueur County,380884.0
78359,San Patricio County,138420.0
49757,Mackinac County,659125.0
57221,Hamlin County,145904.0
25617,Logan County,85686.0
47358,Randolph County,168239.0
38333,Benton County,141592.0
25067,Kanawha County,104300.0
74831,McClain County,130124.0
21153,Baltimore County,910232.0
61933,Edgar County,65994.0
24237,Dickenson County,30526.0
37366,Grundy County,201290.0
79741,Ector County,113614.0
74829,Okfuskee County,90212.0
25235,Calhoun County,108488.0
58274,Traill County,148245.0
42214,Metcalfe County,131887.0
72628,Newton County,160103.0
47640,Gibson County,131012.0
80648,Weld County,678690.0
77660,Tyler County,152487.0
27849,Halifax County,69657.0
40940,Bell County,56020.0
41731,Perry County,57642.0
35441,Hale County,136644.0
59248,Valley County,236538.0
75960,Polk County,161799.0
36907,Sumter County,56073.0
30803,Jefferson County,134272.0
60948,Iroquois County,213849.0
78117,Karnes County,337513.0
25187,Mason County,128020.0
31649,Lanier County,140336.0
29564,Williamsburg County,65981.0
52362,Jones County,130787.0
38348,Carroll County,138740.0
61749,Dewitt County,97469.0
56736,Polk County,391665.0
98624,Pacific County,358780.0
64642,Harrison County,101280.0
61740,Livingston County,135025.0
12008,Schenectady County,295685.0
89043,Lincoln County,243058.0
5148,Windham County,406611.0
61729,Woodford County,245717.0
28736,Jackson County,687018.0
44250,Summit County,113236.0
36562,Baldwin County,172083.0
53506,Iowa County,154852.0
40815,Harlan County,41968.0
62554,Macon County,155346.0
56455,Crow Wing County,232409.0
76453,Erath County,296149.0
28772,Transylvania County,280861.0
51577,Pottawattamie County,144421.0
56144,Rock County,144554.0
19730,New Castle County,331907.0
74457,Cherokee County,153258.0
78543,Hidalgo County,115138.0
17037,Perry County,200588.0
68460,York County,213600.0
49619,Manistee County,158126.0
5760,Addison County,307573.0
95960,Nevada County,444277.0
13796,Otsego County,202656.0
59762,Deer Lodge County,456015.0
10527,Westchester County,734400.0
8403,Atlantic County,1530675.0
68454,Otoe County,251542.0
24352,Carroll County,181316.0
85320,Maricopa County,424377.0
56570,Becker County,278708.0
81225,Gunnison County,557119.0
71970,Montgomery County,121833.0
99148,Stevens County,454359.0
26234,Upshur County,105801.0
38460,Giles County,163769.0
26678,Nicholas County,122685.0
65016,Osage County,270952.0
61865,Vermilion County,114416.0
26739,Grant County,103366.0
80742,Weld County,499763.0
64631,Linn County,113221.0
61018,Stephenson County,148853.0
62810,Jefferson County,111446.0
23874,Southampton County,178985.0
74875,Lincoln County,160282.0
73459,Love County,201766.0
3580,Grafton County,529944.0
35647,Limestone County,225730.0
61015,Ogle County,189654.0
86036,Coconino County,367057.0
36740,Greene County,73007.0
66095,Franklin County,214344.0
56083,Cottonwood County,135618.0
59480,Cascade County,281589.0
46990,Wabash County,220540.0
43432,Ottawa County,243621.0
47949,Fountain County,146796.0
4776,Aroostook County,126449.0
62894,Jefferson County,109952.0
97453,Lane County,389442.0
95464,Lake County,276330.0
1253,Berkshire County,472794.0
73639,Custer County,97231.0
40854,Harlan County,70336.0
38392,Madison County,132261.0
5352,Bennington County,264627.0
68070,Saunders County,307723.0
16938,Tioga County,225414.0
94924,Marin County,2399461.0
3084,Hillsborough County,460818.0
43747,Monroe County,170592.0
83847,Boundary County,522374.0
80743,Washington County,254392.0
13739,Delaware County,211196.0
31050,Crawford County,212399.0
73738,Garfield County,69970.0
37688,Johnson County,160703.0
38504,Fentress County,167347.0
26676,Nicholas County,65739.0
48426,Sanilac County,129406.0
56285,Renville County,147725.0
74569,Atoka County,156068.0
83541,Nez Perce County,478355.0
54820,Douglas County,207040.0
68874,Custer County,100034.0
68752,Madison County,240186.0
62051,Montgomery County,94572.0
24839,Wyoming County,55448.0
51331,Dickinson County,379144.0
56714,Roseau County,163285.0
57017,Moody County,300084.0
89413,Douglas County,2983500.0
81615,Pitkin County,1611493.0
60602,Cook County,521880.0
